AttribId,AttribCode,Parent,Attribute,Description,Master,Order,Level,Low,High,SubCategory,DateCreated,UserCreated,DateModified,UserModified,YesNo
423, ,tlkpLicenseType,Supervisor,,,16.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
424, ,tlkpLicenseType,Vice President,,,17.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
425, ,tlkpLicenseType,Other,,,18.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
426, ,tlkpLicenseType,Not Listed,,,19.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
427, ,tlkpLicenseType,AREA ENGINEER,,,20.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
428, ,tlkpLicenseType,AREA MANAGER,,,21.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
429, ,tlkpLicenseType,ASST DIRECTOR PROPER,,,22.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
430, ,tlkpLicenseType,C.E.O.,,,23.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
431, ,tlkpLicenseType,CHIEF,,,24.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
432, ,tlkpLicenseType,CIVIL ENGINEER VI,,,25.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
433, ,tlkpLicenseType,COC,,,26.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
434, ,tlkpLicenseType,CONSTR/MAINT REP.,,,27.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
435, ,tlkpLicenseType,CONSTRUCTION FOREMAN,,,28.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
436, ,tlkpLicenseType,CONSTRUCTION MANAGER,,,29.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
437, ,tlkpLicenseType,CONTRACTOR'S QUALITY,,,30.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
438, ,tlkpLicenseType,DIRECTOR OF ADMIN,,,31.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
439, ,tlkpLicenseType,ENGINEER,,,32.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
440, ,tlkpLicenseType,ENGINNERING MANAGER,,,33.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
441, ,tlkpLicenseType,ENV ANALYST,,,34.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
442, ,tlkpLicenseType,ENV ENGINEER,,,35.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
443, ,tlkpLicenseType,GENERAL CONTRACTOR,,,36.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
444, ,tlkpLicenseType,MECHANICAL ENGINEER,,,37.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
445, ,tlkpLicenseType,OPERATIONS MANAGER,,,38.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
446, ,tlkpLicenseType,PHYSCIAL PLANT DIREC,,,39.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
447, ,tlkpLicenseType,PLIMBING GENRAL FORE,,,40.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
448, ,tlkpLicenseType,PROJECT DESIGN COOR,,,41.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
449, ,tlkpLicenseType,PROJECT ENGINEER,,,42.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
450, ,tlkpLicenseType,PROJECT MANAGER,,,43.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
451, ,tlkpLicenseType,PROJECT MANAGER - RM,,,44.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
452, ,tlkpLicenseType,PROJECT SUPERINTENDE,,,45.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
453, ,tlkpLicenseType,SEC TREASURER,,,46.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
454, ,tlkpLicenseType,STAFF,,,47.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
455, ,tlkpLicenseType,SUPERINTENDENT,,,48.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
456, ,tlkpLicenseType,TREASURER,,,49.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
457, ,tlkpMedium,Air,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
458, ,tlkpMedium,Ground Water,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
459, ,tlkpMedium,Surface Water,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
460, ,tlkpMedium,Soil,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
461, ,tlkpMedium,Not Listed,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
462, ,tlkpMethod,Air Sparging,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
463, ,tlkpMethod,Air Stripper,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
464, ,tlkpMethod,Asphalt Batching,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
465, ,tlkpMethod,Biomounding,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
466, ,tlkpMethod,Biosparging,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
467, ,tlkpMethod,Bioventing,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
468, ,tlkpMethod,Excavation & Hauling,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
469, ,tlkpMethod,"Hi-vac, Dual-phase Extraction",,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
470, ,tlkpMethod,In Situ GW Biorem.,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
471, ,tlkpMethod,Land Farming,,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
472, ,tlkpMethod,Natural Attenuation,,,11.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
473, ,tlkpMethod,Pump & Treat,,,12.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
474, ,tlkpMethod,Soil Vapor Extraction,,,13.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
475, ,tlkpMethod,Thermal Desorption,,,14.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
476, ,tlkpMethod,Other,,,15.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
477, ,tlkpMethod,Not Listed,,,16.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
478, ,tlkpOwnerType,Commercial,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
479, ,tlkpOwnerType,Private,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
480, ,tlkpOwnerType,Local Government,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
481, ,tlkpOwnerType,State Government,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
482, ,tlkpOwnerType,Federal Government,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
483, ,tlkpOwnerType,Not Listed,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
489, ,tlkpReceptor,Business,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
490, ,tlkpReceptor,Home,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
491, ,tlkpReceptor,School,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
492, ,tlkpReceptor,Hospital,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
493, ,tlkpReceptor,Env. Sensitive Area,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
494, ,tlkpReceptor,River,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
495, ,tlkpReceptor,Lake,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
496, ,tlkpReceptor,Sewers,,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
497, ,tlkpReceptor,Utility Vaults/Trenches,,,11.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
498, ,tlkpReceptor,Basements/Crawl Spaces,,,12.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
499, ,tlkpReceptor,Shallow Surface Soils,,,13.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
500, ,tlkpReceptor,Subsurface Soils,,,14.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
501, ,tlkpReceptor,Deep (>3 ft BGS) Soils,,,15.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
502, ,tlkpReceptor,Water Wells,,,16.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
503, ,tlkpReceptor,Other,,,17.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
504, ,tlkpReceptor,Ocean,,,18.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
505, ,tlkpReportType,Consultant,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
506, ,tlkpReportType,Federal Official,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
507, ,tlkpReportType,Insurance Company,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
508, ,tlkpReportType,Local Official,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
509, ,tlkpReportType,Media,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
510, ,tlkpReportType,Public,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
511, ,tlkpReportType,State Official,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
512, ,tlkpReportType,Tank Owner/Operator,,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
513, ,tlkpReportType,Other,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
514, ,tlkpReportType,Not Listed,,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
515, ,tlkpStatus,Case Transferred to HEER (regulated),8/18/2020 changed order from 110 to 80 - rk,,80.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,2007-03-15 09:52:29,rkwan,False
526, ,tlkpSubstanceNonUST,Gasoline,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
527, ,tlkpSubstanceNonUST,Diesel,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
528, ,tlkpSubstanceNonUST,Gasohol,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
529, ,tlkpSubstanceNonUST,Kerosene,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
530, ,tlkpSubstanceNonUST,Heating Oil,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
531, ,tlkpSubstanceNonUST,Used Oil,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
532, ,tlkpSubstanceNonUST,Mixture,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
533, ,tlkpSubstanceNonUST,Haz. Substance,,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
534, ,tlkpSubstanceNonUST,Other,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
535, ,tlkpSubstanceNonUST,Not Listed,,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
536, ,tlkpTypeAir,Home Air Vapor,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
537, ,tlkpTypeAir,Business Air Vapor,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
538, ,tlkpTypeAir,Gas Utility Conduit,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
539, ,tlkpTypeAir,Sewer Utility Conduit,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
540, ,tlkpTypeAir,Power Utility Conduit,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
541, ,tlkpTypeAir,Water Utility Conduit,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
542, ,tlkpTypeAir,Drain Utility Conduit,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
543, ,tlkpTypeAir,Not Listed,,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
550,GW,tlkpTypeSoil,"Well-graded gravels, gravel-sand",,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
551,GP,tlkpTypeSoil,"Poorly-graded gravels, gravel-sand",,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
552,GM,tlkpTypeSoil,Silty gravels,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
553,GC,tlkpTypeSoil,Clayey gravels,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
554,SW,tlkpTypeSoil,Well-graded sands,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
555,SP,tlkpTypeSoil,Poorly-graded sands,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
556,SM,tlkpTypeSoil,Silty sands,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
557,SC,tlkpTypeSoil,Clayey sands,,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
558,ML,tlkpTypeSoil,Inorganic silts and very fine sands,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
559,CL,tlkpTypeSoil,"Inorganic clays, lean clays",,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
560,OL,tlkpTypeSoil,Organic silts,,,11.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
561,MH,tlkpTypeSoil,"Inorganic silts, elastic silts",,,12.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
562,CH,tlkpTypeSoil,"Inorganic clays, fat clays",,,13.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
563,OH,tlkpTypeSoil,Organic clays,,,14.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
564,PT,tlkpTypeSoil,"Peat, organic soils",,,15.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
565,Other,tlkpTypeSoil,Other,,,16.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
566,NL,tlkpTypeSoil,Not Listed,,,17.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
567,CR,tlkpTypeWater,Creek,,,1.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
568,RV,tlkpTypeWater,River,,,2.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
569,LK,tlkpTypeWater,Lake,,,3.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
570,OC,tlkpTypeWater,Ocean,,,4.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
571,IR,tlkpTypeWater,Irrigation,,,5.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
572,SDW,tlkpTypeWater,Surface Drinking Water,,,6.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
573,DMW,tlkpTypeWater,Domestic/Municipal Well,,,7.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
574,DPW,tlkpTypeWater,Domestic/Private Well,,,8.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
575,AW,tlkpTypeWater,Agricultural Well,,,9.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
576,IW,tlkpTypeWater,Industrial Well,,,10.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
577,TW,tlkpTypeWater,Transient Well,,,11.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
578,MW,tlkpTypeWater,Monitoring Well,,,12.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
579,Other,tlkpTypeWater,Other,,,13.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
580,NL,tlkpTypeWater,Not Listed,,,14.0,0,0,0.0,,2006-08-02 16:02:02,Cambria:,,,False
582,,TankOwnerType,Non-Marketer,,TankOwnerType,25.0,0,0,0.0,,2007-01-09 11:34:00,Rkrygier,2007-01-09 11:34:42,Rkrygier,False
583,,tlkpInertMaterial,Concrete Slurry,,tlkpInertMaterial,40.0,0,0,0.0,,2007-01-09 11:51:22,Rkrygier,2007-01-09 11:52:18,Rkrygier,False
584,,TankOwnerStatus,Owner - UST Conversion,,,0.0,0,0,0.0,,,,,,False
585, ,tlkpStatus,Case Transferred to HEER (unregulated),8/18/2020 changed order from to 90 - rk,,90.0,0,0,0.0,,2007-03-15 09:52:29,rkwan,2007-03-15 09:53:33,rkwan,False
586, ,tlkpStatus,Case Transferred to HEER (DERA),8/18/2020 changed order fromto 100 - rk,,100.0,0,0,0.0,,2007-03-15 09:53:33,rkwan,2007-03-15 09:55:02,rkwan,False
587, ,tlkpStatus,Case Transferred to HEER (VRP),,,110.0,0,0,0.0,,2007-03-15 09:54:02,rkwan,2009-03-19 14:20:24,rkrygier,False
590,,tlkpHorizontalCollectionMethodName,Map,,HorizontalCollectionMethodName,5.0,0,0,0.0,,2007-07-03 11:18:24,rkrygier,2007-07-03 11:19:33,rkrygier,False
596, ,tlkpStatus,Site Assessment Ongoing,eff 2/1/2008; eff 8/18/2020 no longer used.  Changed order from 31 to 130.3 - rk,,130.3,0,0,0.0,,2008-02-04 11:53:12,RKWAN,2008-02-04 11:54:12,RKWAN,False
597, ,tlkpStatus,Site Assessment Completed (delineated),eff 2/1/2008; eff 8/18/2020 no longer used. changed order 32 to 130.1 - rk,,130.1,0,0,0.0,,2008-02-04 11:53:45,RKWAN,2008-02-04 11:54:37,RKWAN,False
598,,tlkpStatus,Remedy Decision Pending (ongoing monitoring),eff 2/1/2008; eff 8/18/2020 no longer used and changed order from 33 to 130.2- rk,,130.2,0,0,0.0,,2008-02-04 11:54:37,RKWAN,2008-02-04 11:55:50,RKWAN,False
600, ,tlkpStatus,2 Year pre-NFA monitoring,eff 2/1/2008; eff 8/18/2020 no longer use and changed order from 69 to 130.6- rk,,130.6,0,0,0.0,,2008-02-04 11:56:19,RKWAN,2008-02-04 11:57:09,RKWAN,False
602, ,tlkpStatus,Site Cleanup Completed with EHE/EHMP,"eff 2/1/2008   11/18/2013 added ""EHE"".  For sites closed under the DOH Heer Guidance since 2005 with EHMP and soil >EALs remaining in subsurface.  Both the EHE and EHMP must be approved before entering this status.",,130.7,0,0,0.0,,2008-02-04 11:58:26,RKWAN,2008-02-04 11:59:04,RKWAN,False
604,,tlkpStatus,Case Transferred to HW (unregulated),,,120.0,0,0,0.0,,,,,,False
605,,tlkpStatus,Suspected release,,,1.0,0,0,0.0,,,,,,False
606,,tlkpSuspectedCause,Other,,Cause,6.0,0,0,0.0,,2009-01-02 10:03:17,rkwan,2009-01-02 10:04:55,rkwan,False
607,,tlkpLUSTSource,Other,,,6.0,0,0,0.0,,2009-01-02 10:05:11,rkwan,2009-01-02 10:08:06,rkwan,False
608,,ContactType,Corrsion Protection,,,0.0,0,0,0.0,,,,,,False
609,,tlkpHorizontalCollectionMethodName,On Base,Clone,HorizontalCollectionMethod,24.0,0,0,0.0,,2011-03-23 11:10:49,RKrygier,2011-03-23 11:11:41,RKrygier,False
610, ,tlkpStatus,Site Cleanup Completed with EHE,"eff 1/1/2012  11/18/2013 for sites closed under the DOH HEER guidance since 2005.  Could have been EHA  Eff 8/18/2020 changed order from 90 to 130.8
 and no longer use- rk",,130.8,0,0,0.0,,,RKWAN,,RKWAN,False
611,,tlkpTypePermit,Operational,,tblfacilitypermit,1.1,0,0,0.0,,2013-08-29 10:20:51,rkwan,2013-08-29 10:21:35,rkwan,False
612,,TankStatusDesc,To be installed,,Tank,3.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
613,,tlkpStatus,Soil Vapor Sampling,eff 11/20/2013; eff 8/18/2020 no longer used. changed order from 41 to 130.4 -rk,,130.4,0,0,0.0,,,,,,False
615,,tlkpStatus,---  DO NOT USE STATUS BELOW THIS LINE -----,eff 8/18/2020 added this,,130.0,0,0,0.0,,,,,,False
616,,,Consolidated previous releases,,,11.0,0,0,0.0,,,,,,False
617,,tlkpStatus,Consolidated releases,,,11.0,0,0,0.0,,,,,,False
618,ust44,,,,,0.0,0,0,0.0,,,,,,False
619,,,fdf,,ust-4,0.0,0,0,0.0,,,,,,False
620,fdf,,,,,0.0,0,0,0.0,,,,,,False
621,,,UST-4,,4,0.0,0,0,0.0,,,,,,False
623,,TankStatusDesc,Not installed,,,0.0,0,0,0.0,,,,,,False
624,,,Site cleanup completed with Restrictions,,,73.0,0,0,0.0,,,,,,False
625,,,Site Cleanup Completed with Restrictions,,,73.0,0,0,0.0,,,,,,False
626,,tlkpStatus,Site Cleanup Completed (NFA) with Restrictions,8/18/2020 changed order from 100 to 70 - rk,,70.0,0,0,0.0,,,,,,False
627, ,tlkpStatus,Disconfirmed Release - investigation ongoing,,,21.0,0,0,0.0,,,,,,False
